predict_datetime,link_id,predict_arrive_time
2016-03-04 04:40:00,8243,2016-03-04 04:40:33
2016-03-04 04:40:00,7243,2016-03-04 04:40:41
2016-03-04 04:40:00,7934,2016-03-04 04:40:45
2016-03-04 04:40:00,7886,2016-03-04 04:41:08
2016-03-04 04:40:00,9063,2016-03-04 04:41:22
2016-03-04 04:40:00,0163,2016-03-04 04:42:42
2016-03-04 04:40:00,4514,2016-03-04 04:42:52
2016-03-04 04:40:00,4594,2016-03-04 04:44:05
2016-03-04 04:40:00,5594,2016-03-04 04:44:14
2016-03-04 04:40:00,5334,2016-03-04 04:44:20
2016-03-04 04:40:00,6334,2016-03-04 04:44:33
2016-03-04 04:40:00,8421,2016-03-04 04:44:46
2016-03-04 04:50:00,5566,2016-03-04 04:50:13
2016-03-04 04:50:00,2532,2016-03-04 04:50:16
2016-03-04 04:50:00,9244,2016-03-04 04:50:22
2016-03-04 04:50:00,9525,2016-03-04 04:50:23
2016-03-04 04:50:00,9813,2016-03-04 04:50:25
2016-03-04 04:50:00,8243,2016-03-04 04:50:28
2016-03-04 04:50:00,7243,2016-03-04 04:50:31
2016-03-04 04:50:00,7934,2016-03-04 04:50:35
2016-03-04 04:50:00,7886,2016-03-04 04:50:58
2016-03-04 04:50:00,9063,2016-03-04 04:51:15
2016-03-04 04:50:00,0163,2016-03-04 04:52:08
2016-03-04 04:50:00,4514,2016-03-04 04:52:14
2016-03-04 04:50:00,4594,2016-03-04 04:52:33
2016-03-04 04:50:00,5594,2016-03-04 04:52:35
2016-03-04 04:50:00,5334,2016-03-04 04:52:43
2016-03-04 04:50:00,6334,2016-03-04 04:52:50
2016-03-04 04:50:00,8421,2016-03-04 04:53:18
2016-03-04 05:00:00,5566,2016-03-04 05:00:16
2016-03-04 05:00:00,2532,2016-03-04 05:00:19
2016-03-04 05:00:00,9244,2016-03-04 05:00:26
2016-03-04 05:00:00,9525,2016-03-04 05:00:28
2016-03-04 05:00:00,9813,2016-03-04 05:00:30
2016-03-04 05:00:00,8243,2016-03-04 05:00:33
2016-03-04 05:00:00,7243,2016-03-04 05:00:37
2016-03-04 05:00:00,7934,2016-03-04 05:00:41
2016-03-04 05:00:00,7886,2016-03-04 05:01:12
2016-03-04 05:00:00,9063,2016-03-04 05:01:27
2016-03-04 05:00:00,0163,2016-03-04 05:01:56
2016-03-04 05:00:00,4514,2016-03-04 05:02:08
2016-03-04 05:00:00,4594,2016-03-04 05:02:56
2016-03-04 05:00:00,5594,2016-03-04 05:03:00
2016-03-04 05:00:00,5334,2016-03-04 05:03:10
2016-03-04 05:00:00,6334,2016-03-04 05:03:16
2016-03-04 05:00:00,8421,2016-03-04 05:03:32
2016-03-04 05:10:00,5566,2016-03-04 05:10:11
2016-03-04 05:10:00,2532,2016-03-04 05:10:13
2016-03-04 05:10:00,9244,2016-03-04 05:10:19
2016-03-04 05:10:00,9525,2016-03-04 05:10:20
2016-03-04 05:10:00,9813,2016-03-04 05:10:21
2016-03-04 05:10:00,8243,2016-03-04 05:10:24
2016-03-04 05:10:00,7243,2016-03-04 05:10:28
2016-03-04 05:10:00,7934,2016-03-04 05:10:29
2016-03-04 05:10:00,7886,2016-03-04 05:10:43
2016-03-04 05:10:00,9063,2016-03-04 05:10:50
2016-03-04 05:10:00,0163,2016-03-04 05:11:15
2016-03-04 05:10:00,4514,2016-03-04 05:11:23
2016-03-04 05:10:00,4594,2016-03-04 05:12:14
2016-03-04 05:10:00,5594,2016-03-04 05:12:17
2016-03-04 05:10:00,5334,2016-03-04 05:12:25
2016-03-04 05:10:00,6334,2016-03-04 05:12:32
2016-03-04 05:10:00,8421,2016-03-04 05:12:47
2016-03-04 05:20:00,5566,2016-03-04 05:20:13
2016-03-04 05:20:00,2532,2016-03-04 05:20:16
2016-03-04 05:20:00,9244,2016-03-04 05:20:24
2016-03-04 05:20:00,9525,2016-03-04 05:20:26
2016-03-04 05:20:00,9813,2016-03-04 05:20:27
2016-03-04 05:20:00,8243,2016-03-04 05:20:30
2016-03-04 05:20:00,7243,2016-03-04 05:20:33
2016-03-04 05:20:00,7934,2016-03-04 05:20:37
2016-03-04 05:20:00,7886,2016-03-04 05:20:59
2016-03-04 05:20:00,9063,2016-03-04 05:21:14
2016-03-04 05:20:00,0163,2016-03-04 05:21:43
2016-03-04 05:20:00,4514,2016-03-04 05:21:51
2016-03-04 05:20:00,4594,2016-03-04 05:22:29
2016-03-04 05:20:00,5594,2016-03-04 05:22:32
2016-03-04 05:20:00,5334,2016-03-04 05:22:40
2016-03-04 05:20:00,6334,2016-03-04 05:22:47
2016-03-04 05:20:00,8421,2016-03-04 05:23:03
2016-03-04 05:30:00,5566,2016-03-04 05:30:13
2016-03-04 05:30:00,2532,2016-03-04 05:30:16
2016-03-04 05:30:00,9244,2016-03-04 05:30:25
2016-03-04 05:30:00,9525,2016-03-04 05:30:28
2016-03-04 05:30:00,9813,2016-03-04 05:30:30
2016-03-04 05:30:00,8243,2016-03-04 05:30:35
2016-03-04 05:30:00,7243,2016-03-04 05:30:40
2016-03-04 05:30:00,7934,2016-03-04 05:30:43
2016-03-04 05:30:00,7886,2016-03-04 05:31:05
2016-03-04 05:30:00,9063,2016-03-04 05:31:16
2016-03-04 05:30:00,0163,2016-03-04 05:31:34
2016-03-04 05:30:00,4514,2016-03-04 05:31:40
2016-03-04 05:30:00,4594,2016-03-04 05:32:05
2016-03-04 05:30:00,5594,2016-03-04 05:32:08
2016-03-04 05:30:00,5334,2016-03-04 05:32:13
2016-03-04 05:30:00,6334,2016-03-04 05:32:20
2016-03-04 05:30:00,8421,2016-03-04 05:33:01
2016-03-04 05:40:00,5566,2016-03-04 05:40:23
2016-03-04 05:40:00,2532,2016-03-04 05:40:27
2016-03-04 05:40:00,9244,2016-03-04 05:40:36
2016-03-04 05:40:00,9525,2016-03-04 05:40:38
2016-03-04 05:40:00,9813,2016-03-04 05:40:39
2016-03-04 05:40:00,8243,2016-03-04 05:40:44
2016-03-04 05:40:00,7243,2016-03-04 05:40:51
2016-03-04 05:40:00,7934,2016-03-04 05:40:56
2016-03-04 05:40:00,7886,2016-03-04 05:41:28
2016-03-04 05:40:00,9063,2016-03-04 05:41:42
2016-03-04 05:40:00,0163,2016-03-04 05:42:11
2016-03-04 05:40:00,4514,2016-03-04 05:42:19
2016-03-04 05:40:00,4594,2016-03-04 05:42:56
2016-03-04 05:40:00,5594,2016-03-04 05:43:05
2016-03-04 05:40:00,5334,2016-03-04 05:43:16
2016-03-04 05:40:00,6334,2016-03-04 05:43:23
2016-03-04 05:40:00,8421,2016-03-04 05:43:38
2016-03-04 05:50:00,5566,2016-03-04 05:50:15
2016-03-04 05:50:00,2532,2016-03-04 05:50:17
2016-03-04 05:50:00,9244,2016-03-04 05:50:23
2016-03-04 05:50:00,9525,2016-03-04 05:50:25
2016-03-04 05:50:00,9813,2016-03-04 05:50:27
2016-03-04 05:50:00,8243,2016-03-04 05:50:31
2016-03-04 05:50:00,7243,2016-03-04 05:50:39
2016-03-04 05:50:00,7934,2016-03-04 05:50:45
2016-03-04 05:50:00,7886,2016-03-04 05:51:26
2016-03-04 05:50:00,9063,2016-03-04 05:51:43
2016-03-04 05:50:00,0163,2016-03-04 05:52:10
2016-03-04 05:50:00,4514,2016-03-04 05:52:19
2016-03-04 05:50:00,4594,2016-03-04 05:52:34
2016-03-04 05:50:00,5594,2016-03-04 05:52:36
2016-03-04 05:50:00,5334,2016-03-04 05:52:39
2016-03-04 05:50:00,6334,2016-03-04 05:52:48
2016-03-04 05:50:00,8421,2016-03-04 05:53:13
2016-03-04 06:00:00,5566,2016-03-04 06:00:13
2016-03-04 06:00:00,2532,2016-03-04 06:00:16
2016-03-04 06:00:00,9244,2016-03-04 06:00:25
2016-03-04 06:00:00,9525,2016-03-04 06:00:27
2016-03-04 06:00:00,9813,2016-03-04 06:00:28
2016-03-04 06:00:00,8243,2016-03-04 06:00:32
2016-03-04 06:00:00,7243,2016-03-04 06:00:35
2016-03-04 06:00:00,7934,2016-03-04 06:00:39
2016-03-04 06:00:00,7886,2016-03-04 06:00:58
2016-03-04 06:00:00,9063,2016-03-04 06:01:04
2016-03-04 06:00:00,0163,2016-03-04 06:01:17
2016-03-04 06:00:00,4514,2016-03-04 06:01:21
2016-03-04 06:00:00,4594,2016-03-04 06:01:40
2016-03-04 06:00:00,5594,2016-03-04 06:01:42
2016-03-04 06:00:00,5334,2016-03-04 06:01:46
2016-03-04 06:00:00,6334,2016-03-04 06:01:49
2016-03-04 06:00:00,8421,2016-03-04 06:02:08
2016-03-04 06:10:00,5566,2016-03-04 06:10:15
2016-03-04 06:10:00,2532,2016-03-04 06:10:18
2016-03-04 06:10:00,9244,2016-03-04 06:10:25
2016-03-04 06:10:00,9525,2016-03-04 06:10:27
2016-03-04 06:10:00,9813,2016-03-04 06:10:28
2016-03-04 06:10:00,8243,2016-03-04 06:10:32
2016-03-04 06:10:00,7243,2016-03-04 06:10:35
2016-03-04 06:10:00,7934,2016-03-04 06:10:38
2016-03-04 06:10:00,7886,2016-03-04 06:11:15
2016-03-04 06:10:00,9063,2016-03-04 06:11:29
2016-03-04 06:10:00,0163,2016-03-04 06:11:57
2016-03-04 06:10:00,4514,2016-03-04 06:12:04
2016-03-04 06:10:00,4594,2016-03-04 06:12:31
2016-03-04 06:10:00,5594,2016-03-04 06:12:34
2016-03-04 06:10:00,5334,2016-03-04 06:12:40
2016-03-04 06:10:00,6334,2016-03-04 06:13:17
2016-03-04 06:10:00,8421,2016-03-04 06:13:27
2016-03-04 06:20:00,5566,2016-03-04 06:20:12
2016-03-04 06:20:00,2532,2016-03-04 06:20:15
2016-03-04 06:20:00,9244,2016-03-04 06:20:22
2016-03-04 06:20:00,9525,2016-03-04 06:20:24
2016-03-04 06:20:00,9813,2016-03-04 06:20:26
2016-03-04 06:20:00,8243,2016-03-04 06:20:31
2016-03-04 06:20:00,7243,2016-03-04 06:21:03
2016-03-04 06:20:00,7934,2016-03-04 06:21:06
2016-03-04 06:20:00,7886,2016-03-04 06:21:28
2016-03-04 06:20:00,9063,2016-03-04 06:21:41
2016-03-04 06:20:00,0163,2016-03-04 06:22:04
2016-03-04 06:20:00,4514,2016-03-04 06:22:10
2016-03-04 06:20:00,4594,2016-03-04 06:22:37
2016-03-04 06:20:00,5594,2016-03-04 06:22:40
2016-03-04 06:20:00,5334,2016-03-04 06:22:46
2016-03-04 06:20:00,6334,2016-03-04 06:22:56
2016-03-04 06:20:00,8421,2016-03-04 06:23:11
2016-03-04 06:30:00,5566,2016-03-04 06:30:11
2016-03-04 06:30:00,2532,2016-03-04 06:30:12
2016-03-04 06:30:00,9244,2016-03-04 06:30:17
2016-03-04 06:30:00,9525,2016-03-04 06:30:19
2016-03-04 06:30:00,9813,2016-03-04 06:30:20
2016-03-04 06:30:00,8243,2016-03-04 06:30:24
2016-03-04 06:30:00,7243,2016-03-04 06:30:54
2016-03-04 06:30:00,7934,2016-03-04 06:30:57
2016-03-04 06:30:00,7886,2016-03-04 06:31:13
2016-03-04 06:30:00,9063,2016-03-04 06:31:23
2016-03-04 06:30:00,0163,2016-03-04 06:31:42
2016-03-04 06:30:00,4514,2016-03-04 06:31:48
2016-03-04 06:30:00,4594,2016-03-04 06:32:06
2016-03-04 06:30:00,5594,2016-03-04 06:32:07
2016-03-04 06:30:00,5334,2016-03-04 06:32:12
2016-03-04 06:30:00,6334,2016-03-04 06:32:53
2016-03-04 06:30:00,8421,2016-03-04 06:33:07
2016-03-04 06:40:00,5566,2016-03-04 06:40:16
2016-03-04 06:40:00,2532,2016-03-04 06:40:20
2016-03-04 06:40:00,9244,2016-03-04 06:40:27
2016-03-04 06:40:00,9525,2016-03-04 06:40:29
2016-03-04 06:40:00,9813,2016-03-04 06:40:31
2016-03-04 06:40:00,8243,2016-03-04 06:40:34
2016-03-04 06:40:00,7243,2016-03-04 06:40:39
2016-03-04 06:40:00,7934,2016-03-04 06:40:45
2016-03-04 06:40:00,7886,2016-03-04 06:41:20
2016-03-04 06:40:00,9063,2016-03-04 06:41:35
2016-03-04 06:40:00,0163,2016-03-04 06:41:53
2016-03-04 06:40:00,4514,2016-03-04 06:41:59
2016-03-04 06:40:00,4594,2016-03-04 06:42:23
2016-03-04 06:40:00,5594,2016-03-04 06:42:26
2016-03-04 06:40:00,5334,2016-03-04 06:42:31
2016-03-04 06:40:00,6334,2016-03-04 06:42:35
2016-03-04 06:40:00,8421,2016-03-04 06:42:51
2016-03-04 06:50:00,5566,2016-03-04 06:50:10
2016-03-04 06:50:00,2532,2016-03-04 06:50:12
2016-03-04 06:50:00,9244,2016-03-04 06:50:18
2016-03-04 06:50:00,9525,2016-03-04 06:50:19
2016-03-04 06:50:00,9813,2016-03-04 06:50:21
2016-03-04 06:50:00,8243,2016-03-04 06:50:29
2016-03-04 06:50:00,7243,2016-03-04 06:50:33
2016-03-04 06:50:00,7934,2016-03-04 06:50:36
2016-03-04 06:50:00,7886,2016-03-04 06:51:01
2016-03-04 06:50:00,9063,2016-03-04 06:51:26
2016-03-04 06:50:00,0163,2016-03-04 06:51:52
2016-03-04 06:50:00,4514,2016-03-04 06:51:59
2016-03-04 06:50:00,4594,2016-03-04 06:52:24
2016-03-04 06:50:00,5594,2016-03-04 06:52:27
2016-03-04 06:50:00,5334,2016-03-04 06:52:36
2016-03-04 06:50:00,6334,2016-03-04 06:52:49
2016-03-04 06:50:00,8421,2016-03-04 06:53:01
2016-03-04 07:00:00,5566,2016-03-04 07:00:14
2016-03-04 07:00:00,2532,2016-03-04 07:00:17
2016-03-04 07:00:00,9244,2016-03-04 07:00:26
2016-03-04 07:00:00,9525,2016-03-04 07:00:28
2016-03-04 07:00:00,9813,2016-03-04 07:00:30
2016-03-04 07:00:00,8243,2016-03-04 07:00:37
2016-03-04 07:00:00,7243,2016-03-04 07:00:58
2016-03-04 07:00:00,7934,2016-03-04 07:01:02
2016-03-04 07:00:00,7886,2016-03-04 07:01:36
2016-03-04 07:00:00,9063,2016-03-04 07:01:52
2016-03-04 07:00:00,0163,2016-03-04 07:02:28
2016-03-04 07:00:00,4514,2016-03-04 07:02:35
2016-03-04 07:00:00,4594,2016-03-04 07:03:02
2016-03-04 07:00:00,5594,2016-03-04 07:03:05
2016-03-04 07:00:00,5334,2016-03-04 07:03:10
2016-03-04 07:00:00,6334,2016-03-04 07:03:13
2016-03-04 07:00:00,8421,2016-03-04 07:03:28
2016-03-04 07:10:00,5566,2016-03-04 07:10:16
2016-03-04 07:10:00,2532,2016-03-04 07:10:19
2016-03-04 07:10:00,9244,2016-03-04 07:10:25
2016-03-04 07:10:00,9525,2016-03-04 07:10:26
2016-03-04 07:10:00,9813,2016-03-04 07:10:28
2016-03-04 07:10:00,8243,2016-03-04 07:10:31
2016-03-04 07:10:00,7243,2016-03-04 07:10:35
2016-03-04 07:10:00,7934,2016-03-04 07:10:38
2016-03-04 07:10:00,7886,2016-03-04 07:11:17
2016-03-04 07:10:00,9063,2016-03-04 07:11:40
2016-03-04 07:10:00,0163,2016-03-04 07:12:27
2016-03-04 07:10:00,4514,2016-03-04 07:12:34
2016-03-04 07:10:00,4594,2016-03-04 07:12:59
2016-03-04 07:10:00,5594,2016-03-04 07:13:02
2016-03-04 07:10:00,5334,2016-03-04 07:13:08
2016-03-04 07:10:00,6334,2016-03-04 07:13:24
2016-03-04 07:10:00,8421,2016-03-04 07:13:39
2016-03-04 07:20:00,5566,2016-03-04 07:20:18
2016-03-04 07:20:00,2532,2016-03-04 07:20:21
2016-03-04 07:20:00,9244,2016-03-04 07:20:32
2016-03-04 07:20:00,9525,2016-03-04 07:20:34
2016-03-04 07:20:00,9813,2016-03-04 07:20:38
2016-03-04 07:20:00,8243,2016-03-04 07:20:51
2016-03-04 07:20:00,7243,2016-03-04 07:20:55
2016-03-04 07:20:00,7934,2016-03-04 07:20:59
2016-03-04 07:20:00,7886,2016-03-04 07:21:36
2016-03-04 07:20:00,9063,2016-03-04 07:21:56
2016-03-04 07:20:00,0163,2016-03-04 07:22:41
2016-03-04 07:20:00,4514,2016-03-04 07:22:49
2016-03-04 07:20:00,4594,2016-03-04 07:23:24
2016-03-04 07:20:00,5594,2016-03-04 07:23:27
2016-03-04 07:20:00,5334,2016-03-04 07:23:41
2016-03-04 07:20:00,6334,2016-03-04 07:24:13
2016-03-04 07:20:00,8421,2016-03-04 07:24:31
2016-03-04 07:30:00,5566,2016-03-04 07:30:19
2016-03-04 07:30:00,2532,2016-03-04 07:30:22
2016-03-04 07:30:00,9244,2016-03-04 07:30:35
2016-03-04 07:30:00,9525,2016-03-04 07:30:41
2016-03-04 07:30:00,9813,2016-03-04 07:30:44
2016-03-04 07:30:00,8243,2016-03-04 07:31:08
2016-03-04 07:30:00,7243,2016-03-04 07:31:28
2016-03-04 07:30:00,7934,2016-03-04 07:31:38
2016-03-04 07:30:00,7886,2016-03-04 07:32:27
2016-03-04 07:30:00,9063,2016-03-04 07:32:54
2016-03-04 07:30:00,0163,2016-03-04 07:34:25
2016-03-04 07:30:00,4514,2016-03-04 07:34:38
2016-03-04 07:30:00,4594,2016-03-04 07:35:21
2016-03-04 07:30:00,5594,2016-03-04 07:35:31
2016-03-04 07:30:00,5334,2016-03-04 07:36:12
2016-03-04 07:30:00,6334,2016-03-04 07:36:32
2016-03-04 07:30:00,8421,2016-03-04 07:36:57
2016-03-04 07:40:00,5566,2016-03-04 07:40:20
2016-03-04 07:40:00,2532,2016-03-04 07:40:25
2016-03-04 07:40:00,9244,2016-03-04 07:40:43
2016-03-04 07:40:00,9525,2016-03-04 07:40:50
2016-03-04 07:40:00,9813,2016-03-04 07:40:55
2016-03-04 07:40:00,8243,2016-03-04 07:41:12
2016-03-04 07:40:00,7243,2016-03-04 07:41:20
2016-03-04 07:40:00,7934,2016-03-04 07:41:25
2016-03-04 07:40:00,7886,2016-03-04 07:42:04
2016-03-04 07:40:00,9063,2016-03-04 07:42:30
2016-03-04 07:40:00,0163,2016-03-04 07:44:00
2016-03-04 07:40:00,4514,2016-03-04 07:44:12
2016-03-04 07:40:00,4594,2016-03-04 07:45:27
2016-03-04 07:40:00,5594,2016-03-04 07:45:56
2016-03-04 07:40:00,5334,2016-03-04 07:46:47
2016-03-04 07:40:00,6334,2016-03-04 07:47:09
2016-03-04 07:40:00,8421,2016-03-04 07:47:53
2016-03-04 07:50:00,5566,2016-03-04 07:50:27
2016-03-04 07:50:00,2532,2016-03-04 07:50:32
2016-03-04 07:50:00,9244,2016-03-04 07:50:46
2016-03-04 07:50:00,9525,2016-03-04 07:50:51
2016-03-04 07:50:00,9813,2016-03-04 07:50:53
2016-03-04 07:50:00,8243,2016-03-04 07:51:15
2016-03-04 07:50:00,7243,2016-03-04 07:51:22
2016-03-04 07:50:00,7934,2016-03-04 07:51:27
2016-03-04 07:50:00,7886,2016-03-04 07:52:07
2016-03-04 07:50:00,9063,2016-03-04 07:52:30
2016-03-04 07:50:00,0163,2016-03-04 07:54:44
2016-03-04 07:50:00,4514,2016-03-04 07:54:58
2016-03-04 07:50:00,4594,2016-03-04 07:56:51
2016-03-04 07:50:00,5594,2016-03-04 07:57:20
2016-03-04 07:50:00,5334,2016-03-04 07:58:32
2016-03-04 07:50:00,6334,2016-03-04 07:58:58
2016-03-04 07:50:00,8421,2016-03-04 07:59:35
2016-03-04 08:00:00,5566,2016-03-04 08:00:23
2016-03-04 08:00:00,2532,2016-03-04 08:00:27
2016-03-04 08:00:00,9244,2016-03-04 08:00:38
2016-03-04 08:00:00,9525,2016-03-04 08:00:41
2016-03-04 08:00:00,9813,2016-03-04 08:00:43
2016-03-04 08:00:00,8243,2016-03-04 08:01:01
2016-03-04 08:00:00,7243,2016-03-04 08:01:19
2016-03-04 08:00:00,7934,2016-03-04 08:01:24
2016-03-04 08:00:00,7886,2016-03-04 08:02:04
2016-03-04 08:00:00,9063,2016-03-04 08:02:24
2016-03-04 08:00:00,0163,2016-03-04 08:03:38
2016-03-04 08:00:00,4514,2016-03-04 08:03:46
2016-03-04 08:00:00,4594,2016-03-04 08:05:28
2016-03-04 08:00:00,5594,2016-03-04 08:05:44
2016-03-04 08:00:00,5334,2016-03-04 08:06:12
2016-03-04 08:00:00,6334,2016-03-04 08:06:26
2016-03-04 08:00:00,8421,2016-03-04 08:07:03
2016-03-04 08:10:00,5566,2016-03-04 08:10:21
2016-03-04 08:10:00,2532,2016-03-04 08:10:24
2016-03-04 08:10:00,9244,2016-03-04 08:10:34
2016-03-04 08:10:00,9525,2016-03-04 08:10:36
2016-03-04 08:10:00,9813,2016-03-04 08:10:40
2016-03-04 08:10:00,8243,2016-03-04 08:10:58
2016-03-04 08:10:00,7243,2016-03-04 08:11:17
2016-03-04 08:10:00,7934,2016-03-04 08:11:22
2016-03-04 08:10:00,7886,2016-03-04 08:11:52
2016-03-04 08:10:00,9063,2016-03-04 08:12:12
2016-03-04 08:10:00,0163,2016-03-04 08:13:24
2016-03-04 08:10:00,4514,2016-03-04 08:13:33
2016-03-04 08:10:00,4594,2016-03-04 08:14:13
2016-03-04 08:10:00,5594,2016-03-04 08:14:26
2016-03-04 08:10:00,5334,2016-03-04 08:15:21
2016-03-04 08:10:00,6334,2016-03-04 08:15:28
2016-03-04 08:10:00,8421,2016-03-04 08:15:50
2016-03-04 08:20:00,5566,2016-03-04 08:20:25
2016-03-04 08:20:00,2532,2016-03-04 08:20:30
2016-03-04 08:20:00,9244,2016-03-04 08:20:45
2016-03-04 08:20:00,9525,2016-03-04 08:20:49
2016-03-04 08:20:00,9813,2016-03-04 08:20:54
2016-03-04 08:20:00,8243,2016-03-04 08:21:47
2016-03-04 08:20:00,7243,2016-03-04 08:21:58
2016-03-04 08:20:00,7934,2016-03-04 08:22:03
2016-03-04 08:20:00,7886,2016-03-04 08:22:46
2016-03-04 08:20:00,9063,2016-03-04 08:23:10
2016-03-04 08:20:00,0163,2016-03-04 08:24:14
2016-03-04 08:20:00,4514,2016-03-04 08:24:23
2016-03-04 08:20:00,4594,2016-03-04 08:24:58
2016-03-04 08:20:00,5594,2016-03-04 08:25:04
2016-03-04 08:20:00,5334,2016-03-04 08:25:28
2016-03-04 08:20:00,6334,2016-03-04 08:26:03
2016-03-04 08:20:00,8421,2016-03-04 08:26:23
2016-03-04 08:30:00,5566,2016-03-04 08:30:23
2016-03-04 08:30:00,2532,2016-03-04 08:30:28
2016-03-04 08:30:00,9244,2016-03-04 08:30:41
2016-03-04 08:30:00,9525,2016-03-04 08:30:44
2016-03-04 08:30:00,9813,2016-03-04 08:30:46
2016-03-04 08:30:00,8243,2016-03-04 08:31:07
2016-03-04 08:30:00,7243,2016-03-04 08:31:20
2016-03-04 08:30:00,7934,2016-03-04 08:31:23
2016-03-04 08:30:00,7886,2016-03-04 08:31:49
2016-03-04 08:30:00,9063,2016-03-04 08:32:08
2016-03-04 08:30:00,0163,2016-03-04 08:32:59
2016-03-04 08:30:00,4514,2016-03-04 08:33:11
2016-03-04 08:30:00,4594,2016-03-04 08:33:56
2016-03-04 08:30:00,5594,2016-03-04 08:34:01
2016-03-04 08:30:00,5334,2016-03-04 08:34:15
2016-03-04 08:30:00,6334,2016-03-04 08:34:22
2016-03-04 08:30:00,8421,2016-03-04 08:34:43
2016-03-04 08:40:00,5566,2016-03-04 08:40:22
2016-03-04 08:40:00,2532,2016-03-04 08:40:26
2016-03-04 08:40:00,9244,2016-03-04 08:40:37
2016-03-04 08:40:00,9525,2016-03-04 08:40:41
2016-03-04 08:40:00,9813,2016-03-04 08:40:43
2016-03-04 08:40:00,8243,2016-03-04 08:40:56
2016-03-04 08:40:00,7243,2016-03-04 08:41:03
2016-03-04 08:40:00,7934,2016-03-04 08:41:07
2016-03-04 08:40:00,7886,2016-03-04 08:41:44
2016-03-04 08:40:00,9063,2016-03-04 08:42:04
2016-03-04 08:40:00,0163,2016-03-04 08:43:24
2016-03-04 08:40:00,4514,2016-03-04 08:43:34
2016-03-04 08:40:00,4594,2016-03-04 08:44:15
2016-03-04 08:40:00,5594,2016-03-04 08:44:21
2016-03-04 08:40:00,5334,2016-03-04 08:45:11
2016-03-04 08:40:00,6334,2016-03-04 08:45:21
2016-03-04 08:40:00,8421,2016-03-04 08:46:18
2016-03-04 08:50:00,5566,2016-03-04 08:50:23
2016-03-04 08:50:00,2532,2016-03-04 08:50:29
2016-03-04 08:50:00,9244,2016-03-04 08:50:44
2016-03-04 08:50:00,9525,2016-03-04 08:50:47
2016-03-04 08:50:00,9813,2016-03-04 08:50:57
2016-03-04 08:50:00,8243,2016-03-04 08:51:30
2016-03-04 08:50:00,7243,2016-03-04 08:52:25
2016-03-04 08:50:00,7934,2016-03-04 08:52:29
2016-03-04 08:50:00,7886,2016-03-04 08:53:10
2016-03-04 08:50:00,9063,2016-03-04 08:53:31
2016-03-04 08:50:00,0163,2016-03-04 08:54:39
2016-03-04 08:50:00,4514,2016-03-04 08:54:50
2016-03-04 08:50:00,4594,2016-03-04 08:55:33
2016-03-04 08:50:00,5594,2016-03-04 08:55:46
2016-03-04 08:50:00,5334,2016-03-04 08:56:49
2016-03-04 08:50:00,6334,2016-03-04 08:57:08
2016-03-04 08:50:00,8421,2016-03-04 08:57:43
2016-03-04 09:00:00,5566,2016-03-04 09:00:24
2016-03-04 09:00:00,2532,2016-03-04 09:00:29
2016-03-04 09:00:00,9244,2016-03-04 09:00:44
2016-03-04 09:00:00,9525,2016-03-04 09:00:48
2016-03-04 09:00:00,9813,2016-03-04 09:00:53
2016-03-04 09:00:00,8243,2016-03-04 09:01:30
2016-03-04 09:00:00,7243,2016-03-04 09:01:45
2016-03-04 09:00:00,7934,2016-03-04 09:01:50
2016-03-04 09:00:00,7886,2016-03-04 09:02:29
2016-03-04 09:00:00,9063,2016-03-04 09:02:54
2016-03-04 09:00:00,0163,2016-03-04 09:04:10
2016-03-04 09:00:00,4514,2016-03-04 09:04:22
2016-03-04 09:00:00,4594,2016-03-04 09:05:09
2016-03-04 09:00:00,5594,2016-03-04 09:05:16
2016-03-04 09:00:00,5334,2016-03-04 09:05:56
2016-03-04 09:00:00,6334,2016-03-04 09:06:17
2016-03-04 09:00:00,8421,2016-03-04 09:06:46
2016-03-04 09:10:00,5566,2016-03-04 09:10:24
2016-03-04 09:10:00,2532,2016-03-04 09:10:28
2016-03-04 09:10:00,9244,2016-03-04 09:10:41
2016-03-04 09:10:00,9525,2016-03-04 09:10:44
2016-03-04 09:10:00,9813,2016-03-04 09:10:50
2016-03-04 09:10:00,8243,2016-03-04 09:11:13
2016-03-04 09:10:00,7243,2016-03-04 09:11:40
2016-03-04 09:10:00,7934,2016-03-04 09:11:45
2016-03-04 09:10:00,7886,2016-03-04 09:12:22
2016-03-04 09:10:00,9063,2016-03-04 09:12:45
2016-03-04 09:10:00,0163,2016-03-04 09:13:35
2016-03-04 09:10:00,4514,2016-03-04 09:13:46
2016-03-04 09:10:00,4594,2016-03-04 09:14:40
2016-03-04 09:10:00,5594,2016-03-04 09:14:56
2016-03-04 09:10:00,5334,2016-03-04 09:15:33
2016-03-04 09:10:00,6334,2016-03-04 09:15:47
2016-03-04 09:10:00,8421,2016-03-04 09:16:18
2016-03-04 09:20:00,5566,2016-03-04 09:20:21
2016-03-04 09:20:00,2532,2016-03-04 09:20:24
2016-03-04 09:20:00,9244,2016-03-04 09:20:35
2016-03-04 09:20:00,9525,2016-03-04 09:20:38
2016-03-04 09:20:00,9813,2016-03-04 09:20:40
2016-03-04 09:20:00,8243,2016-03-04 09:20:58
2016-03-04 09:20:00,7243,2016-03-04 09:21:36
2016-03-04 09:20:00,7934,2016-03-04 09:21:41
2016-03-04 09:20:00,7886,2016-03-04 09:22:21
2016-03-04 09:20:00,9063,2016-03-04 09:22:44
2016-03-04 09:20:00,0163,2016-03-04 09:23:50
